,id,name,year,rank_year,artists,primary_artist_id,artist_image,artist_genres,duration,explicit,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
694,1bKQ48M9onID2kbSpRy8kK,Send Me An Angel,1991,95,['Scorpions'],27T030eWyCQRmDyuvr1kxY,https://i.scdn.co/image/ab6761610000e5ebdbebbd5df32b2a59f50896c6,"['album rock', 'german hard rock', 'german metal', 'german rock', 'hard rock', 'metal', 'rock']",273333,False,70,0.153,0.417,1,-11.587,0.0318,0.434,0.000622,0.211,0.166,80.87
695,0GMFC1osUTm2qKycgHdwWD,Keep Coming Back,1991,96,['Richard Marx'],0grdhNhiRLFBaFVyybqsj6,https://i.scdn.co/image/45e105cbad8c0baf748952db3b2db067ce8f1fc2,"['album rock', 'mellow gold', 'new wave pop', 'soft rock']",409360,False,36,0.72,0.478,9,-11.074,0.0239,0.115,2.27e-05,0.104,0.672,97.073
696,1cnU9jysB155c7z8DYmSgJ,Get Ready for This - Radio Edit,1991,97,['2 Unlimited'],18JD8DVlD1fakDAw7E9LFC,https://i.scdn.co/image/ab6761610000e5ebe681a799e830e026c7faa2a2,"['bubblegum dance', 'eurodance', 'europop', 'hip house']",224826,False,30,0.797,0.863,11,-7.015,0.0559,0.0332,2.22e-05,0.0941,0.769,124.891
697,2N2yrmodOnVF10mKvItC9P,Don't Cry (Original),1991,98,"[""Guns N' Roses""]",3qm84nBOXUEQ2vnTfUTTFC,https://i.scdn.co/image/ab6761610000e5eb50defaf9fc059a1efc541f4c,"['glam metal', 'hard rock', 'rock']",283733,False,75,0.456,0.59,11,-8.638,0.0327,0.00182,0.00379,0.104,0.243,124.635
698,4LxIGAVfcQIw0zAQRyFhU8,Motownphilly,1991,99,['Boyz II Men'],6O74knDqdv3XaWtkII7Xjp,https://i.scdn.co/image/c8b0d67be35852171d04d7309c2cfe1992a8a4eb,"['boy band', 'new jack swing', 'r&b', 'urban contemporary']",235226,False,59,0.754,0.857,2,-9.699,0.0605,0.0143,2.14e-05,0.278,0.785,114.144
699,1kPBHRXyXdrtYfUfeRwBko,I Wanna Sex You Up - Single Mix,1991,100,['Color Me Badd'],1QtIfAa6y7w2JhxYJhYeUG,https://i.scdn.co/image/ab6761610000e5eb2f3cf5ec126feee00e756fe8,"['boy band', 'new jack swing', 'r&b', 'urban contemporary']",236946,False,62,0.551,0.591,6,-8.404,0.12,0.00549,6.55e-06,0.0416,0.474,201.81
700,1Je1IMUlBXcx1Fz0WE7oPT,Wannabe,1996,1,['Spice Girls'],0uq5PttqEjj3IH1bzwcrXF,https://i.scdn.co/image/ab6761610000e5ebcf4a1dced6258416eb219e36,"['dance pop', 'europop', 'girl group', 'pop']",173026,False,80,0.768,0.864,11,-6.145,0.0324,0.101,0.0,0.162,0.891,110.008
701,0Uqs7ilt5kGX9NzFDWTBrP,Quit Playing Games (With My Heart),1996,2,['Backstreet Boys'],5rSXSAkZ67PYJSvpUpkOr7,https://i.scdn.co/image/ab6761610000e5eb8bb4e2d7bba236bf79f3c18a,"['boy band', 'dance pop']",232666,False,66,0.8,0.825,11,-6.552,0.034,0.0559,2.18e-06,0.141,0.903,100.035
702,1d6KS9GH06JAd19uiBy9IE,Ironic - 2015 Remaster,1996,3,['Alanis Morissette'],6ogn9necmbUdCppmNnGOdi,https://i.scdn.co/image/ab6772690000c46ce8cb0dc811f7064ac07180ae,"['canadian pop', 'canadian singer-songwriter', 'pop rock', 'singer-songwriter']",230000,False,70,0.408,0.582,11,-8.305,0.0508,0.218,0.0,0.159,0.365,114.926
703,28UMiBhn383n9S7GL4tsxD,"Because You Loved Me (Theme from ""Up Close and Personal"")",1996,4,['Céline Dion'],4S9EykWXhStSc15wEx8QFK,https://i.scdn.co/image/ab6761610000e5eb357f2a87bf92208767a48e7e,"['canadian pop', 'dance pop']",273666,False,73,0.615,0.467,1,-9.883,0.0327,0.314,0.0,0.099,0.177,119.919
704,0Q0IVlqMV64kNLlwjPj0Hl,Killing Me Softly With His Song,1996,5,"['Fugees', 'Ms. Lauryn Hill']",2WKdxPFRD7IqZvlIAvhMgY,https://i.scdn.co/image/dd757e1fca99ac0a3da9aa6c2969bc696cc672ce,"['east coast hip hop', 'gangster rap', 'hip hop', 'new jersey rap', 'rap']",298773,False,76,0.765,0.29,4,-17.117,0.139,0.0279,0.0,0.571,0.506,92.409
705,7H8zey5My6uNdD2TxeCb9F,Don't Speak,1996,6,['No Doubt'],0cQbJU1aAzvbEmTuljWLlF,https://i.scdn.co/image/f7e39e0ca7a4ba897150247190fb27b6ae6e0318,"['alternative rock', 'dance pop', 'dance rock', 'permanent wave', 'pop rock']",263000,False,73,0.522,0.707,5,-7.113,0.0354,0.24,2.04e-05,0.156,0.572,76.05
706,2aBxt229cbLDOvtL7Xbb9x,Always Be My Baby,1996,7,['Mariah Carey'],4iHNK0tOyZPYnBU7nGAgpQ,https://i.scdn.co/image/ab6761610000e5ebbeb3a15b2f2f6515f3a82a58,"['dance pop', 'pop', 'r&b', 'urban contemporary']",258133,False,73,0.65,0.531,4,-8.335,0.0364,0.457,0.0,0.249,0.487,78.946
707,1PEqh7awkpuepLBSq8ZwqD,I Love You Always Forever,1996,8,['Donna Lewis'],2EfG2EoT8GFJrMiilbTVl2,https://i.scdn.co/image/ab6761610000e5ebf62204a14d5343f03a91823e,['new wave pop'],239960,False,69,0.744,0.453,5,-11.977,0.0348,0.627,0.421,0.0898,0.122,103.773
708,1yTQ39my3MoNROlFw3RDNy,Say You'll Be There,1996,9,['Spice Girls'],0uq5PttqEjj3IH1bzwcrXF,https://i.scdn.co/image/ab6761610000e5ebcf4a1dced6258416eb219e36,"['dance pop', 'europop', 'girl group', 'pop']",235973,False,67,0.726,0.679,1,-6.219,0.0473,0.0149,1.49e-06,0.0837,0.751,107.02
709,4l7YIni9bAiGwWMqK5wvgV,You Learn - 2015 Remaster,1996,10,['Alanis Morissette'],6ogn9necmbUdCppmNnGOdi,https://i.scdn.co/image/ab6772690000c46ce8cb0dc811f7064ac07180ae,"['canadian pop', 'canadian singer-songwriter', 'pop rock', 'singer-songwriter']",239640,False,59,0.401,0.706,8,-7.554,0.0404,0.00415,0.0,0.0916,0.458,168.669
710,1pLPmB2kxIHqOmkThL7AK2,Ooh Ahh... Just A Little Bit,1996,11,['Gina G.'],0wYJfYcigzvEtHxWLFzPSn,https://i.scdn.co/image/ab67616d0000b2737ce789b3b76ff4dd478389ff,[],178493,False,42,0.648,0.908,1,-6.949,0.0321,0.0494,0.587,0.0743,0.789,134.981
711,0lfPPoWG4b3OmhieJ2YDF0,If It Makes You Happy,1996,12,['Sheryl Crow'],4TKTii6gnOnUXQHyuo9JaD,https://i.scdn.co/image/ab6761610000e5ebf27acad0bc622073d9cab662,"['lilith', 'mellow gold', 'neo mellow', 'new wave pop', 'permanent wave', 'pop rock', 'rock']",324840,False,60,0.541,0.692,7,-7.056,0.0278,0.0409,0.000178,0.108,0.303,95.446
712,37tzoWY1ubBQKGXiWdO5Qv,Where Do You Go,1996,13,['No Mercy'],2tUGlReCZRMoRgl0IS79i3,https://i.scdn.co/image/3de701a467c77be8a3d030e14ff22da5f7fe6f3e,"['boy band', 'eurodance', 'hip house']",272093,False,63,0.734,0.828,10,-11.018,0.0318,0.0346,0.118,0.071,0.964,127.06
713,5EQzuYfTZt7B2LqlvTF49l,It's All Coming Back to Me Now,1996,14,['Céline Dion'],4S9EykWXhStSc15wEx8QFK,https://i.scdn.co/image/ab6761610000e5eb357f2a87bf92208767a48e7e,"['canadian pop', 'dance pop']",456866,False,69,0.384,0.438,0,-9.149,0.0362,0.753,0.0,0.101,0.287,87.903
714,36AWdhZIGLUTkWpJDhe7va,2 Become 1,1996,15,['Spice Girls'],0uq5PttqEjj3IH1bzwcrXF,https://i.scdn.co/image/ab6761610000e5ebcf4a1dced6258416eb219e36,"['dance pop', 'europop', 'girl group', 'pop']",241026,False,67,0.646,0.665,6,-7.878,0.0268,0.326,1.97e-05,0.238,0.7,143.966
715,46q5BtHso0ECuTKeq70ZhW,How Bizarre,1996,16,['OMC'],4vdt8TD56jjQfmxFCmhubX,https://i.scdn.co/image/ab67616d0000b2739d48d66126e96395f89de31f,['nz pop'],225699,False,67,0.772,0.705,0,-6.255,0.0411,0.247,0.0,0.23,0.834,124.908
716,0eJle2gkR9YlGECb4QV4ZA,Sexy Eyes - Original,1996,17,['Whigfield'],0lHoDF96DNKSIcIpcOfMnq,https://i.scdn.co/image/ab6761610000e5eba1414d4790f546e86fea6b03,"['bubblegum dance', 'diva house', 'eurodance', 'europop', 'hip house']",238184,False,49,0.695,0.765,11,-10.588,0.0305,0.000256,0.578,0.409,0.854,131.201
717,2uQGsGx9GUzYDWjbWzOALs,One by One,1996,18,['Cher'],72OaDtakiy6yFqkt4TsiFt,https://i.scdn.co/image/ab6761610000e5eb7f23b93005b02c1503cc5379,"['dance pop', 'hollywood', 'new wave pop', 'pop']",302426,False,44,0.639,0.763,0,-5.333,0.0248,0.0113,3.34e-05,0.401,0.603,110.977
718,14sVnTYvfzo9sQM4RkQTaq,You Were Meant For Me,1996,19,['Jewel'],6FbDoZnMBTdhhhLuJBOOqP,https://i.scdn.co/image/ab6761610000e5eb18222fe3f57da9a7e29f96b1,"['alaska indie', 'lilith', 'permanent wave', 'pop rock', 'singer-songwriter']",254480,False,43,0.582,0.33,6,-7.928,0.0347,0.791,1.48e-06,0.105,0.407,111.873
719,3jS7bB0oXVOwGFZn3aE5NV,You Oughta Know - 2015 Remaster,1996,20,['Alanis Morissette'],6ogn9necmbUdCppmNnGOdi,https://i.scdn.co/image/ab6772690000c46ce8cb0dc811f7064ac07180ae,"['canadian pop', 'canadian singer-songwriter', 'pop rock', 'singer-songwriter']",249493,True,67,0.665,0.834,4,-7.737,0.0576,0.21,0.0,0.452,0.411,105.292
720,7MV8ylzs47bcxolR4xLaD2,Everyday Is A Winding Road,1996,21,['Sheryl Crow'],4TKTii6gnOnUXQHyuo9JaD,https://i.scdn.co/image/ab6761610000e5ebf27acad0bc622073d9cab662,"['lilith', 'mellow gold', 'neo mellow', 'new wave pop', 'permanent wave', 'pop rock', 'rock']",256826,False,51,0.598,0.668,6,-8.312,0.0408,0.0393,4.68e-05,0.219,0.733,112.929
721,5ehbPkCzFicRj4tcaCOZsW,Give Me A Little More Time,1996,22,['Gabrielle'],7rftfGIYEeZ79sLb58ZBDi,https://i.scdn.co/image/ab6761610000e5eb0736094d6a96b568125d3356,"['british soul', 'dance pop', 'europop', 'neo soul', 'new wave pop']",294506,False,47,0.61,0.619,10,-7.341,0.0232,0.0884,0.0084,0.0672,0.564,92.32
722,2WthqeuPLwn0CHwCMrlt6L,I Finally Found Someone (feat. Bryan Adams),1996,23,"['Barbra Streisand', 'Bryan Adams']",7jmTilWYlKOuavFfmQAcu6,https://i.scdn.co/image/ab6761610000e5ebf78341630056283b6d617753,"['adult standards', 'mellow gold', 'soft rock']",221973,False,60,0.568,0.224,6,-15.069,0.0296,0.677,0.0,0.127,0.0709,138.964
723,7aQjPecQdIuNd1sz3KCDhD,Lovefool,1996,24,['The Cardigans'],1tqZaCwM57UFKjWoYwMLrw,https://i.scdn.co/image/6b0b8b24424033aac921f37c51917d8533622613,"['dance pop', 'lilith', 'new wave pop', 'permanent wave', 'pop rock', 'swedish pop']",193953,False,73,0.704,0.636,9,-6.029,0.0252,0.0344,0.0,0.35,0.89,111.845
724,6BQNJ0JFKh8sWjQLI6Zudi,Change the World,1996,25,['Eric Clapton'],6PAt558ZEZl0DmdXlnjMgD,https://i.scdn.co/image/4848283fa07f0846bd312fa9d49dae7ef6da3fff,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']",234866,False,65,0.721,0.558,9,-8.8,0.0246,0.492,0.00563,0.113,0.542,96.887
725,5f7Fxt92gU2yl0NLIotiQZ,Forever Love,1996,26,['Gary Barlow'],3ZcbVcd3fsf9qKK02UVzGB,https://i.scdn.co/image/ab6761610000e5eba18a2392dfecf3caabef022c,['europop'],290960,False,50,0.584,0.137,7,-16.267,0.0266,0.868,0.00283,0.133,0.14,90.015
726,6SaeXxdt0Id6ZzmX0ZGTQK,"Fastlove, Pt. 1",1996,27,['George Michael'],19ra5tSw0tWufvUp8GotLo,https://i.scdn.co/image/ab6761610000e5ebc79f565e6a306d3e4b0a4b78,"['europop', 'new wave pop', 'soft rock']",324666,False,64,0.735,0.64,10,-7.522,0.072,0.052,0.00102,0.345,0.551,104.444
727,5f2wSctNJlAOUAaRxQAcoM,Follow You Down - Edit,1996,28,['Gin Blossoms'],6kXp61QMZFPcKMcRPqoiVj,https://i.scdn.co/image/ab6761610000e5eb5c0f1358900eef3ae120f159,"['alternative rock', 'neo mellow', 'permanent wave', 'pop rock', 'post-grunge', 'rock', 'tempe indie']",227706,False,59,0.49,0.883,4,-8.736,0.0423,0.0121,0.0,0.0635,0.684,155.832
728,698mT3CTx8JEnp7twwJrGG,Don't Look Back in Anger,1996,29,['Oasis'],2DaxqgrOhkeH0fpeiQq2f4,https://i.scdn.co/image/ab6761610000e5eb89aff1367f1c02cfe17dd0b3,"['beatlesque', 'britpop', 'madchester', 'permanent wave', 'rock']",287826,False,0,0.349,0.913,0,-3.603,0.0691,0.0303,8.06e-06,0.12,0.225,164.005
729,7BZLNqU7zChzcnSo6ETJ5l,Rotterdam (Or Anywhere),1996,30,['The Beautiful South'],4fomCZiFUMX73KJ0YQ0V90,https://i.scdn.co/image/ab6761610000e5eb4625f91df09f2144f72c22f8,"['britpop', 'melancholia', 'new wave pop', 'sophisti-pop']",215893,False,60,0.724,0.585,0,-7.68,0.0312,0.327,2.38e-06,0.139,0.525,108.114
730,1zzKUeltcDrCnDTo70T6yD,"I Am, I Feel",1996,31,"[""Alisha's Attic""]",43lLY3aEg3yQz8sYhyvdn5,https://i.scdn.co/image/ab67616d0000b27313fd44e9f2ef9d47f4f517ce,"['candy pop', 'new wave pop']",240466,False,43,0.479,0.858,2,-4.579,0.0626,0.122,3.16e-06,0.474,0.816,82.248
731,2PsHIonOTmX6bSrzIJSjyS,Nobody Knows,1996,32,['The Tony Rich Project'],7uwPrVdjss0FyCCTzpLx5A,https://i.scdn.co/image/ab67616d0000b27391450f3087b074b43772b94e,"['new jack swing', 'r&b', 'urban contemporary']",306933,False,55,0.64,0.433,5,-9.432,0.0375,0.509,5.16e-06,0.103,0.25,176.088
732,4yCaS5irbjklpxuMqcGYqo,If You Ever,1996,33,"['East 17', 'Gabrielle']",6lOC7lwSO1ql4Gc2Y3QObY,https://i.scdn.co/image/ab6761610000e5eb3794240e1204efd633291489,"['boy band', 'eurodance', 'europop', 'hip house']",254893,False,0,0.58,0.675,0,-8.843,0.0335,0.179,0.0,0.312,0.572,140.046
733,4330XmgVWlx98Y3Naswycg,Sittin' Up In My Room - from Waiting to Exhale - Original Soundtrack,1996,34,['Brandy'],05oH07COxkXKIMt6mIPRee,https://i.scdn.co/image/ab6761610000e5ebff226c74030d39a05a2d9adf,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",292066,False,52,0.796,0.515,8,-8.083,0.0276,0.245,0.00196,0.0515,0.9,93.278
734,2dNjHVd9urrtILcZBK70r1,Words,1996,35,['Boyzone'],6X9aYHnQ75YI8o08aoa0iS,https://i.scdn.co/image/588a07548bc91a664fafbaa04c1936a4759f5bcf,"['boy band', 'bubblegum dance', 'dance pop', 'europop']",241720,False,54,0.391,0.501,9,-9.689,0.0283,0.0265,8.29e-06,0.0912,0.204,163.977
735,3jDdpx9PMlfMBS5tOBHFm9,Return of the Mack,1996,36,['Mark Morrison'],6V3F8MZrOKdT9fU686ybE9,https://i.scdn.co/image/ab6761610000e5eb28ce7bddd2d283e8e0f3141f,"['british soul', 'new jack swing']",213093,False,73,0.715,0.833,2,-5.379,0.108,0.00631,0.0,0.164,0.612,95.487
736,4XcNoJ4W4Qa4uuqxa2KRsm,The Only Thing That Looks Good On Me Is You,1996,37,['Bryan Adams'],3Z02hBLubJxuFJfhacLSDc,https://i.scdn.co/image/ab6761610000e5ebb78e6a930e1b4892a71c24b4,"['album rock', 'canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'soft rock']",217266,False,47,0.639,0.933,7,-4.449,0.0366,0.0532,0.0,0.457,0.96,118.893
737,7obdw7ZGr6l1GqSBkFiY11,Macarena - Bayside Boys Remix,1996,38,['Los Del Rio'],2JXn03fudjyRkQ1Ye9f5rk,https://i.scdn.co/image/ab67616d0000b273a8c284ce171e96a79eabf7de,['tropical'],252133,False,54,0.741,0.868,1,-8.589,0.0527,0.249,2.19e-06,0.0945,0.947,103.201
738,5TKuf1mxDlHdXcvdIDViUR,Til I Hear It From You,1996,39,['Gin Blossoms'],6kXp61QMZFPcKMcRPqoiVj,https://i.scdn.co/image/ab6761610000e5eb5c0f1358900eef3ae120f159,"['alternative rock', 'neo mellow', 'permanent wave', 'pop rock', 'post-grunge', 'rock', 'tempe indie']",232466,False,57,0.578,0.764,9,-7.997,0.0294,0.08,0.0,0.291,0.722,124.417
739,4KoNBTm9a55KgLMtEaf3n6,If You Could Only See,1996,40,['Tonic'],6qXwLwTLdA44HYsA26vaNU,https://i.scdn.co/image/ab6761610000e5eb0ffbd57ca5492899a25179b1,"['pop rock', 'post-grunge']",261519,False,66,0.433,0.946,10,-5.138,0.0398,0.00264,0.0,0.198,0.578,95.169
740,6MdqqkQ8sSC0WB4i8PyRuQ,No Diggity,1996,41,"['Blackstreet', 'Dr. Dre', 'Queen Pen']",2P3cjUru4H3fhSXXNxE9kA,https://i.scdn.co/image/ab6761610000e5ebf6fc18d6914f00397161ba3a,"['boy band', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'quiet storm', 'r&b', 'rap', 'urban contemporary']",304600,False,76,0.867,0.646,1,-4.674,0.288,0.303,0.0,0.279,0.67,88.634
741,39aRmixB9qNtCU2t8BmsC1,One Of Us - Short Version,1996,42,['Joan Osborne'],0djV4iaxhNfYWpH60ia85o,https://i.scdn.co/image/ab6761610000e5ebe521dfff71ae1299e3a02e26,"['folk', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter']",302786,False,58,0.469,0.561,9,-7.596,0.0251,0.00871,5.05e-06,0.337,0.356,87.629
742,5cXTJiry5czVBiN2YjffKo,One and One - Radio,1996,43,['Robert Miles'],2YVF0Ou5zIc4mpgtLIlGN0,https://i.scdn.co/image/270333abeb769990ca788d54758ba7eff4488775,"['dream trance', 'eurodance', 'trance']",236226,False,11,0.64,0.727,2,-9.532,0.0297,0.0436,0.00161,0.641,0.76,120.061
743,7qD9lD0dabABT6y3Vw3uVX,We've Got It Goin' On - Radio Edit,1996,44,['Backstreet Boys'],5rSXSAkZ67PYJSvpUpkOr7,https://i.scdn.co/image/ab6761610000e5eb8bb4e2d7bba236bf79f3c18a,"['boy band', 'dance pop']",219466,False,57,0.757,0.868,3,-4.986,0.0358,0.0953,0.0,0.244,0.929,112.973
744,1HkgXusDtcdUch40stX4vp,The Day We Caught The Train,1996,45,['Ocean Colour Scene'],5vIOGcdmx1eIkq3ZtuS12U,https://i.scdn.co/image/ab6761610000e5ebf14b4d7a984c82aa2dd401be,"['britpop', 'madchester', 'mod revival', 'modern rock']",186066,False,58,0.516,0.651,2,-7.76,0.0386,0.0537,0.0,0.256,0.483,88.628
745,32Gf5A7Hr8RdgggXG0Fdks,Have You Ever Really Loved A Woman?,1996,46,['Bryan Adams'],3Z02hBLubJxuFJfhacLSDc,https://i.scdn.co/image/ab6761610000e5ebb78e6a930e1b4892a71c24b4,"['album rock', 'canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'soft rock']",291666,False,70,0.57,0.478,7,-10.185,0.0322,0.536,1.33e-05,0.0931,0.358,145.517
746,0pO9wem4wi61QD2PWFpIJQ,How Deep Is Your Love,1996,47,['Take That'],1XgFuvRd7r5g0h844A5ZUQ,https://i.scdn.co/image/ab6761610000e5eb04b0ab704089054911d91bfd,"['boy band', 'dance pop', 'europop']",220813,False,59,0.785,0.451,4,-11.731,0.0258,0.698,0.000521,0.176,0.414,99.995
747,2Bxt2qamL6iu0XN0Td484J,Virtual Insanity - Remastered,1996,48,['Jamiroquai'],6J7biCazzYhU3gM9j1wfid,https://i.scdn.co/image/ab6761610000e5eb409ba4fa406219d66521bedf,['dance pop'],340906,False,56,0.618,0.893,6,-6.475,0.109,0.171,3.17e-05,0.285,0.515,91.972
748,5bJ796cOnGBzSN5bm4mwMj,You're Makin' Me High,1996,49,['Toni Braxton'],3X458ddYA2YcVWuVIGGOYe,https://i.scdn.co/image/ab6761610000e5eb89773feeaeff0e1cb4951d37,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",267440,False,58,0.853,0.563,10,-8.663,0.0379,0.0118,2.12e-05,0.119,0.893,92.112
749,3uvTySdxejOSPEACJsajdW,Good Enough,1996,50,['Dodgy'],1dekSPU23UC5hw5b8Uxk9W,https://i.scdn.co/image/ab6761610000e5eb7d8668f1e8b3dcf77db1d195,['britpop'],241306,False,52,0.578,0.967,0,-6.02,0.0604,0.00111,0.000569,0.34,0.736,111.735
750,0uJyE3M3ecGZgzltsQKs3a,A Design for Life - Remastered,1996,51,['Manic Street Preachers'],2uH0RyPcX7fnCcT90HFDQX,https://i.scdn.co/image/ab6761610000e5eb4f06761da7025701b21accf3,"['alternative rock', 'britpop', 'modern rock', 'permanent wave', 'pop rock', 'rock', 'welsh rock']",257640,False,56,0.184,0.841,0,-4.723,0.0468,0.000811,4.47e-05,0.0422,0.349,88.224
751,5COBer69wpwkCPPaLr1gFb,You're Gorgeous,1996,52,['Babybird'],1QCANeffsBIHjzhMqUIxBh,https://i.scdn.co/image/339824c6c6c0502e37d3b73f01b0377284e1471f,['britpop'],222440,False,54,0.576,0.687,5,-7.434,0.0341,0.247,0.0,0.359,0.278,123.614
752,0z1b34WikhOH9ZxU8QDWcv,One Headlight,1996,53,['The Wallflowers'],0jJNGWrpjGIHUdTTJiIYeB,https://i.scdn.co/image/ab6761610000e5eb0a4af4cd63929557732106d6,"['alternative rock', 'mellow gold', 'neo mellow', 'pop rock', 'rock']",312626,False,72,0.701,0.539,2,-8.968,0.0277,0.000655,0.005,0.0589,0.752,107.531
753,75HZ6Wxnw8xbgz6HU9kKCS,Barely Breathing,1996,54,['Duncan Sheik'],3AO6RTDA16mg8czQI5Y9K0,https://i.scdn.co/image/19920ac4717b4d8b70a27f1b8a72ce761ac46272,"['neo mellow', 'pop rock']",254546,False,60,0.482,0.807,0,-6.976,0.0457,0.0281,0.0,0.177,0.516,187.918
754,3wgNhWuV5gkcEkTgMBNcoA,Let's Make A Night To Remember,1996,55,['Bryan Adams'],3Z02hBLubJxuFJfhacLSDc,https://i.scdn.co/image/ab6761610000e5ebb78e6a930e1b4892a71c24b4,"['album rock', 'canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'soft rock']",378906,False,55,0.469,0.621,0,-6.763,0.0253,0.205,0.000776,0.135,0.395,175.906
755,5cIU5GZBbyMfgfXGcoQVYc,Don't Stop Movin' - Radio Mix,1996,56,"[""Livin' Joy"", 'A. Manetta']",3PUzVXdNnsJGPDTIU7xvqu,https://i.scdn.co/image/173473e969b9b4451c20b60f24cd668007b1b8f2,"['disco house', 'diva house', 'eurodance', 'hip house', 'vocal house']",215226,False,51,0.704,0.722,2,-10.815,0.0446,0.0287,0.00341,0.297,0.859,129.992
756,1GTPxha6U7x9ElVxkQw3OK,Firestarter,1996,57,['The Prodigy'],4k1ELeJKT1ISyDv8JivPpB,https://i.scdn.co/image/ab6761610000e5eb147841812056c247407811f3,"['big beat', 'breakbeat', 'dance rock', 'hardcore techno', 'rave']",279800,False,1,0.534,0.946,11,-5.167,0.0793,0.00339,0.442,0.164,0.379,141.517
757,0uQcP7QVoLvaFsORsdrgNh,Spaceman,1996,58,['Babylon Zoo'],3k7uMwc8FLJmH8RHMh2HF8,https://i.scdn.co/image/46b387800d66fa0ea5498997d0d3017dbc2f6cfc,"['british alternative rock', 'grebo']",242493,False,49,0.46,0.873,0,-7.96,0.0602,0.0161,4.27e-05,0.255,0.485,146.247
758,5Ihd9HrPvOADyVoonH9ZjB,Un-Break My Heart,1996,59,['Toni Braxton'],3X458ddYA2YcVWuVIGGOYe,https://i.scdn.co/image/ab6761610000e5eb89773feeaeff0e1cb4951d37,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",270333,False,67,0.625,0.426,2,-8.4,0.0271,0.412,0.0,0.116,0.112,110.021
759,5LjYgm65SnyiZCzxLSIsDo,Freedom - Radio Edit,1996,60,['Robbie Williams'],2HcwFjNelS49kFbfvMxQYw,https://i.scdn.co/image/ab6761610000e5eb15709ba37709bc245a116a1c,"['dance pop', 'dance rock', 'europop', 'pop']",258933,False,32,0.633,0.967,7,-3.954,0.0426,0.0162,0.0,0.355,0.863,93.312
760,4041m5Nr5GuEaqDSq9wjXa,Hush,1996,61,['Kula Shaker'],6bGcpvHbRHg8s0wiNyIZK1,https://i.scdn.co/image/57c3cc11d3d0eb492511184949725d99c4b1d01b,['britpop'],174786,False,53,0.484,0.852,8,-6.83,0.0451,0.000251,1.05e-06,0.0761,0.806,117.792
761,7DjHbZFUdDtuklH6nfXoaL,What's Love Got To Do With It,1996,62,"['Warren G', 'Adina Howard']",2B4ZHz4QDWJTXPFPgO5peE,https://i.scdn.co/image/b4e391e4baf471b23cbb34ca6a7fdfb972f01177,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'west coast rap']",255040,False,52,0.887,0.547,1,-9.474,0.264,0.205,0.0,0.176,0.592,96.847
762,2jBsr5rb8anJ7z4jjbh0bC,Bellissima - Radio Edit,1996,63,['DJ Quicksilver'],1RSKoT6hnzaLjvL0LCF0ew,https://i.scdn.co/image/651c487e5f49bbb1da6025ff72d4e3ead23f8205,"['bubble trance', 'dream trance', 'eurodance']",194560,False,49,0.786,0.993,3,-7.398,0.0337,0.0023,0.748,0.0721,0.613,136.012
763,4bNqBlJkoueiFla9YsyNg9,María - Pablo Flores Spanglish Radio Edit,1996,64,"['Ricky Martin', 'Pablo Flores', 'Javier Garza']",7slfeZO9LsJbWgpkIoXBUJ,https://i.scdn.co/image/ab6761610000e5eb9d5bdcf9119511675cb00d4c,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'puerto rican pop']",271266,False,54,0.707,0.921,9,-7.384,0.0819,0.00365,2.16e-06,0.0362,0.685,126.869
764,2NFTEx9YLvWs4fWgKD0mZ9,That Girl,1996,65,"['Maxi Priest', 'Shaggy']",3aTuTR5Nf6pVW3837q2ZL7,https://i.scdn.co/image/ab6761610000e5eb937e32099de65df5521d06e9,"['lovers rock', 'reggae', 'reggae fusion', 'roots reggae']",240893,False,45,0.68,0.685,5,-7.343,0.142,0.059,0.0,0.318,0.619,138.716
765,5cYpHukJyKxCFY4n3f808i,Counting Blue Cars (Tell Me Your Thoughts On God),1996,66,['Dishwalla'],6F3NW2aC9Sni1FH7QPSLvw,https://i.scdn.co/image/ab6761610000e5eb78529b5d64a1acaea659c2c8,"['pop rock', 'post-grunge']",290520,False,38,0.462,0.786,2,-4.361,0.028,0.0065,4.31e-05,0.27,0.388,100.353
